7.179611325263977051e-01,1.668146550655364990e-01
1.399888753890991211e+00,5.604740381240844727e-01
6.972720623016357422e-01,5.183093070983886719e+00
1.099760532379150391e-01,-5.856925249099731445e-01
8.585684299468994141e-01,1.427121996879577637e+00
1.241605639457702637e+00,3.856508255004882812e+00
1.331545233726501465e+00,2.702625989913940430e+00
4.764461517333984375e-02,-1.462402939796447754e-02
7.087768316268920898e-01,2.625248134136199951e-01
1.170394182205200195e+00,2.901959717273712158e-01
6.069120168685913086e-01,2.505601942539215088e-01
1.269434690475463867e+00,6.609378337860107422e+00
1.338971138000488281e+00,4.259708404541015625e+00
1.293419003486633301e+00,9.017738103866577148e-01
1.009131312370300293e+00,1.055903792381286621e+00
-5.178320407867431641e-01,-9.014780521392822266e-01
1.535297513008117676e+00,2.971904754638671875e+00
-2.217959761619567871e-01,-7.184516191482543945e-01
6.225745677947998047e-01,4.669531345367431641e+00
5.409806966781616211e-01,-6.353293657302856445e-01
8.185639381408691406e-01,5.321696996688842773e-01
5.656500458717346191e-01,2.290231287479400635e-01
1.574738979339599609e+00,8.717514038085937500e+00
7.806955575942993164e-01,4.011894166469573975e-01
1.063314676284790039e-01,1.721899032592773438e+00
2.179551124572753906e-02,-7.047088146209716797e-01
7.915252447128295898e-01,4.425486564636230469e+00
4.360414147377014160e-01,1.509774625301361084e-01
8.560885190963745117e-01,5.839204788208007812e-01
-3.128381967544555664e-01,-1.029477238655090332e+00
8.905847072601318359e-01,3.895478963851928711e+00
8.234083652496337891e-02,-2.597528398036956787e-01
-2.906305789947509766e-01,-3.488523960113525391e-01
4.315525293350219727e-02,-6.604322791099548340e-02
-4.627323150634765625e-02,-1.248565018177032471e-01
5.560066699981689453e-01,3.878951370716094971e-01
3.133534193038940430e-01,1.530823111534118652e-02
3.857699036598205566e-01,3.866598010063171387e-02
2.355951070785522461e-02,-8.072885870933532715e-02
4.725524485111236572e-01,-5.789250135421752930e-03
8.678948283195495605e-01,6.036356687545776367e-01
8.582155108451843262e-01,4.544730186462402344e+00
9.185618162155151367e-01,1.429134905338287354e-01
5.553327202796936035e-01,2.704462707042694092e-01
6.893295049667358398e-02,3.607911109924316406e+00
4.792314171791076660e-01,3.565189242362976074e-02
9.536080956459045410e-01,5.330812931060791016e-01
6.349952816963195801e-01,5.268965959548950195e-01
1.380908370018005371e+00,5.976885795593261719e+00
5.201839208602905273e-01,-1.395681500434875488e+00
1.580251336097717285e+00,2.877254247665405273e+00
1.502996563911437988e+00,2.808228254318237305e+00
3.354218900203704834e-01,8.458462357521057129e-02
3.137402832508087158e-01,-1.075343787670135498e-01
1.332665443420410156e+00,4.094375610351562500e+00
1.075452327728271484e+00,1.046518325805664062e+00
3.882003724575042725e-01,2.868521511554718018e-01
1.124092221260070801e+00,1.191515028476715088e-01
8.682847023010253906e-03,1.835306048393249512e+00
6.013836860656738281e-01,2.588962078094482422e+00
7.438081502914428711e-01,1.328568220138549805e+00
1.732533812522888184e+00,5.452480316162109375e+00
