1.712359309196472168e+00,2.969429254531860352e+00
1.779745578765869141e+00,3.217853784561157227e+00
-1.106123924255371094e+00,3.747626304626464844e+00
1.657457232475280762e+00,2.625535726547241211e+00
-2.769747376441955566e-02,3.790632247924804688e+00
-1.486204713582992554e-01,4.033512592315673828e+00
1.618181318044662476e-01,3.979292869567871094e+00
-1.018792748451232910e+00,3.800314664840698242e+00
3.163325786590576172e-01,3.951701402664184570e+00
1.221802353858947754e+00,3.507279872894287109e+00
6.853364408016204834e-02,3.743762016296386719e+00
-7.450065016746520996e-01,3.786619424819946289e+00
4.917908310890197754e-01,3.483746051788330078e+00
1.382119774818420410e+00,3.534880876541137695e+00
1.191882729530334473e+00,3.580676794052124023e+00
-1.220870018005371094e+00,3.389270544052124023e+00
1.524506926536560059e+00,3.313348531723022461e+00
-1.367388248443603516e+00,3.222983121871948242e+00
-1.349695801734924316e+00,3.577797651290893555e+00
1.833447575569152832e+00,2.183008432388305664e+00
3.433857560157775879e-01,4.004845142364501953e+00
1.859902024269104004e+00,2.748555421829223633e+00
-5.001812577247619629e-01,3.513166904449462891e+00
1.097464442253112793e+00,3.455764532089233398e+00
-1.379423260688781738e+00,3.338639020919799805e+00
-1.269297957420349121e+00,3.158580064773559570e+00
-1.068244576454162598e+00,3.491115570068359375e+00
1.251006722450256348e-01,3.885097265243530273e+00
8.551939129829406738e-01,3.775429487228393555e+00
-1.539824366569519043e+00,2.870469331741333008e+00
6.221605539321899414e-01,3.608093500137329102e+00
-4.599152207374572754e-01,3.915327310562133789e+00
-1.360094666481018066e+00,3.383541584014892578e+00
7.087525725364685059e-01,3.288682460784912109e+00
-7.592489123344421387e-01,3.667371749877929688e+00
-1.724308431148529053e-01,4.030349731445312500e+00
1.454322814941406250e+00,2.858583688735961914e+00
2.011508464813232422e+00,2.312709808349609375e+00
-1.175282359123229980e+00,3.547288179397583008e+00
-1.290025413036346436e-01,3.798659563064575195e+00
6.142184603959321976e-03,4.084153175354003906e+00
-7.400795817375183105e-01,3.862703084945678711e+00
1.275040745735168457e+00,3.329097747802734375e+00
-5.547910928726196289e-01,3.880920410156250000e+00
-1.373139977455139160e+00,3.444888830184936523e+00
2.142379045486450195e+00,2.265903472900390625e+00
8.678998351097106934e-01,3.781774282455444336e+00
-3.116279840469360352e-02,3.995998620986938477e+00
-1.318304091691970825e-01,3.607927560806274414e+00
9.816432595252990723e-01,2.918823480606079102e+00
1.797388434410095215e+00,3.263920545578002930e+00
1.717645168304443359e+00,3.014470338821411133e+00
7.084107398986816406e-01,3.756134748458862305e+00
1.789526820182800293e+00,2.721603631973266602e+00
1.305494904518127441e+00,3.661697864532470703e+00
8.453336954116821289e-01,3.603103876113891602e+00
-6.041728258132934570e-01,4.059475898742675781e+00
7.406463623046875000e-01,3.575405597686767578e+00
-1.508818030357360840e+00,2.983577489852905273e+00
-9.001566171646118164e-01,3.846706151962280273e+00
-7.850593924522399902e-01,3.794501543045043945e+00
1.348823904991149902e+00,3.307903051376342773e+00
2.260359287261962891e+00,2.143149137496948242e+00
1.611383438110351562e+00,3.339922666549682617e+00
1.395939111709594727e+00,3.607264518737792969e+00
1.429281830787658691e+00,3.304835081100463867e+00
-1.257911324501037598e+00,3.454640626907348633e+00
-9.276220202445983887e-01,3.789715051651000977e+00
1.600067257881164551e+00,2.742849111557006836e+00
1.288447022438049316e+00,3.371292829513549805e+00
-6.988937258720397949e-01,3.667344331741333008e+00
-7.918379902839660645e-01,3.876078367233276367e+00
-2.132387757301330566e-01,3.866251707077026367e+00
-1.279300570487976074e+00,3.670208692550659180e+00
1.777832388877868652e+00,2.842660665512084961e+00
-4.072015881538391113e-01,4.009685039520263672e+00
-1.628842502832412720e-01,4.105142593383789062e+00
1.878832936286926270e+00,2.966213941574096680e+00
-1.232488274574279785e+00,3.927595376968383789e+00
5.316184163093566895e-01,3.463617801666259766e+00
1.034345388412475586e+00,3.763699293136596680e+00
-1.043996810913085938e+00,3.889082670211791992e+00
4.520985484123229980e-01,3.979389905929565430e+00
2.521465122699737549e-01,3.650035381317138672e+00
-9.504832625389099121e-01,3.704586505889892578e+00
-6.405175328254699707e-01,3.951142311096191406e+00
1.585367560386657715e+00,3.065211772918701172e+00
-1.088010549545288086e+00,3.674800634384155273e+00
-1.219655632972717285e+00,3.376431465148925781e+00
1.007458686828613281e+00,3.467231035232543945e+00
-1.312945723533630371e+00,3.385756015777587891e+00
-7.612397074699401855e-01,3.803070783615112305e+00
-7.782010436058044434e-01,3.688766479492187500e+00
7.924447655677795410e-01,3.764807701110839844e+00
1.489981055259704590e+00,3.061536550521850586e+00
-3.108885884284973145e-01,3.894068479537963867e+00
2.325183629989624023e+00,2.049000501632690430e+00
1.067052960395812988e+00,3.649266958236694336e+00
8.721952140331268311e-02,3.590600728988647461e+00
1.786158204078674316e+00,3.236329793930053711e+00
6.087813377380371094e-01,3.646546125411987305e+00
5.975029468536376953e-01,3.782914400100708008e+00
-2.307330220937728882e-01,3.936098575592041016e+00
-1.018641948699951172e+00,3.869447708129882812e+00
1.118208408355712891e+00,3.789806604385375977e+00
2.243759393692016602e+00,2.415664434432983398e+00
-8.654801845550537109e-01,3.654521226882934570e+00
8.742019534111022949e-01,3.367509841918945312e+00
2.062514781951904297e+00,2.145119190216064453e+00
-4.106473326683044434e-01,3.964911460876464844e+00
-2.144127190113067627e-01,3.961813688278198242e+00
-1.368133664131164551e+00,3.664911985397338867e+00
-1.425891160964965820e+00,3.072307586669921875e+00
-8.214941620826721191e-01,3.983312606811523438e+00
-1.692612528800964355e+00,3.081821680068969727e+00
2.966799437999725342e-01,3.820130109786987305e+00
-5.046866536140441895e-01,3.773413896560668945e+00
-5.237770080566406250e-01,3.563716650009155273e+00
4.539583325386047363e-01,3.772762060165405273e+00
-1.049358844757080078e+00,3.565506219863891602e+00
-1.603982567787170410e+00,3.116403579711914062e+00
1.565810799598693848e+00,2.841726541519165039e+00
-6.190067529678344727e-02,3.663754224777221680e+00
-1.116999506950378418e+00,3.707761049270629883e+00
-8.622228503227233887e-01,3.812733411788940430e+00
-1.435716271400451660e+00,3.244562864303588867e+00
2.324505448341369629e-01,3.934443235397338867e+00
-2.332363873720169067e-01,3.953535079956054688e+00
3.778603672981262207e-01,3.909101009368896484e+00
1.203351140022277832e+00,3.670812606811523438e+00
-1.152810692787170410e+00,3.538664817810058594e+00
-1.504947900772094727e+00,3.387312889099121094e+00
-9.453158974647521973e-01,3.792531728744506836e+00
-1.248537003993988037e-01,3.821028470993041992e+00
1.783944964408874512e+00,2.843992948532104492e+00
-4.950309097766876221e-01,3.864486932754516602e+00
4.349720478057861328e-01,4.067488670349121094e+00
-1.080962061882019043e+00,3.599962472915649414e+00
-1.953235119581222534e-01,4.095369338989257812e+00
-8.453372120857238770e-01,3.691989898681640625e+00
