1.628880615234375000e+03,-4.757323563098907471e-01,5.766459107398986816e-01,1.124389767646789551e+00,5.971507430076599121e-01,-9.008616209030151367e-01,-4.764071851968765259e-02,4.791522026062011719e-01,-5.834429711103439331e-02,3.370326757431030273e-01,-1.284281849861145020e+00,2.861606478691101074e-01,-1.086145877838134766e+00,6.391851902008056641e-01,1.145624518394470215e+00,-2.807413041591644287e-01,2.023097127676010132e-01,7.844211459159851074e-01,-3.648813366889953613e-01,4.626201987266540527e-01,2.788496315479278564e-01,-1.190867185592651367e+00,-1.818230450153350830e-01,-1.657688617706298828e-01,-4.690634608268737793e-01,1.958049237728118896e-01,4.570287466049194336e-02,2.265698313713073730e-01,2.069075345993041992e+00,4.977350616455078125e+01,1.351994633674621582e+00
1.633565551757812500e+03,-4.789377748966217041e-01,5.778093934059143066e-01,1.118381977081298828e+00,6.008793115615844727e-01,-8.933554887771606445e-01,-4.538119584321975708e-02,4.801730513572692871e-01,-5.173339694738388062e-02,3.431117832660675049e-01,-1.283379912376403809e+00,3.052204549312591553e-01,-1.077077031135559082e+00,6.459653377532958984e-01,1.154546618461608887e+00,-2.813295423984527588e-01,1.987585127353668213e-01,7.913086414337158203e-01,-3.694094121456146240e-01,4.513486027717590332e-01,2.870554029941558838e-01,-1.190068721771240234e+00,-1.914130300283432007e-01,-1.626096367835998535e-01,-4.669942855834960938e-01,2.056986987590789795e-01,3.881548345088958740e-02,2.441497147083282471e-01,2.060576200485229492e+00,4.981241226196289062e+01,1.354248881340026855e+00
1.631080322265625000e+03,-4.765283763408660889e-01,5.798206329345703125e-01,1.118918895721435547e+00,5.947402119636535645e-01,-8.925988674163818359e-01,-5.001678317785263062e-02,4.749349355697631836e-01,-4.848520457744598389e-02,3.389814496040344238e-01,-1.289359807968139648e+00,2.970532476902008057e-01,-1.074023604393005371e+00,6.409446001052856445e-01,1.150349140167236328e+00,-2.736714482307434082e-01,2.015032917261123657e-01,7.834672927856445312e-01,-3.804225325584411621e-01,4.644850194454193115e-01,2.769115269184112549e-01,-1.190557479858398438e+00,-1.894676983356475830e-01,-1.708377301692962646e-01,-4.697545766830444336e-01,2.104434967041015625e-01,3.599034249782562256e-02,2.382312417030334473e-01,2.074114799499511719e+00,4.978426361083984375e+01,1.333598494529724121e+00
1.630434692382812500e+03,-4.762753546237945557e-01,5.693243741989135742e-01,1.115812540054321289e+00,6.050521731376647949e-01,-8.956048488616943359e-01,-4.699201881885528564e-02,4.706935882568359375e-01,-4.689720273017883301e-02,3.394085466861724854e-01,-1.290366530418395996e+00,2.999634146690368652e-01,-1.087416887283325195e+00,6.223636865615844727e-01,1.143804192543029785e+00,-2.652722299098968506e-01,2.006046622991561890e-01,7.863535881042480469e-01,-3.750366270542144775e-01,4.564142823219299316e-01,2.786138057708740234e-01,-1.183867812156677246e+00,-1.894342005252838135e-01,-1.682284474372863770e-01,-4.726119041442871094e-01,2.011530548334121704e-01,4.074910283088684082e-02,2.311229407787322998e-01,2.055165767669677734e+00,4.972568511962890625e+01,1.339184880256652832e+00
1.630451660156250000e+03,-4.770025312900543213e-01,5.676173567771911621e-01,1.119782686233520508e+00,6.001331210136413574e-01,-8.980878591537475586e-01,-4.322677105665206909e-02,4.720271229743957520e-01,-4.839782416820526123e-02,3.383108675479888916e-01,-1.290298700332641602e+00,2.979822456836700439e-01,-1.083061695098876953e+00,6.288871765136718750e-01,1.152882575988769531e+00,-2.612865567207336426e-01,1.945288330316543579e-01,7.865226864814758301e-01,-3.705666065216064453e-01,4.591947793960571289e-01,2.764650881290435791e-01,-1.185822606086730957e+00,-1.873188912868499756e-01,-1.645541489124298096e-01,-4.723796248435974121e-01,2.015950381755828857e-01,3.862990438938140869e-02,2.264772057533264160e-01,2.055711984634399414e+00,4.974975967407226562e+01,1.335121750831604004e+00
1.632586547851562500e+03,-4.848790466785430908e-01,5.649577379226684570e-01,1.120173573493957520e+00,5.975604057312011719e-01,-9.014446735382080078e-01,-3.556421399116516113e-02,4.768825173377990723e-01,-3.754564374685287476e-02,3.428571224212646484e-01,-1.287342548370361328e+00,2.986399233341217041e-01,-1.081183195114135742e+00,6.250782012939453125e-01,1.136520266532897949e+00,-2.674526870250701904e-01,2.003592848777770996e-01,7.810862660408020020e-01,-3.774984478950500488e-01,4.561786055564880371e-01,2.787962853908538818e-01,-1.182129144668579102e+00,-1.954111605882644653e-01,-1.756639778614044189e-01,-4.705062508583068848e-01,2.021270692348480225e-01,3.960423171520233154e-02,2.339207231998443604e-01,2.063501834869384766e+00,4.977724838256835938e+01,1.329888701438903809e+00
1.632596069335937500e+03,-4.629274904727935791e-01,5.793014168739318848e-01,1.118140816688537598e+00,6.025032401084899902e-01,-8.978657722473144531e-01,-4.639296233654022217e-02,4.782557487487792969e-01,-5.350277945399284363e-02,3.359331488609313965e-01,-1.292106389999389648e+00,3.008560240268707275e-01,-1.085859060287475586e+00,6.348924636840820312e-01,1.150340795516967773e+00,-2.692245841026306152e-01,2.072681039571762085e-01,7.848760485649108887e-01,-3.725661039352416992e-01,4.569497108459472656e-01,2.807806134223937988e-01,-1.192676901817321777e+00,-1.929732263088226318e-01,-1.652872860431671143e-01,-4.676974415779113770e-01,1.939169615507125854e-01,4.179248213768005371e-02,2.373801171779632568e-01,2.058580875396728516e+00,4.977164459228515625e+01,1.363651990890502930e+00
1.630655517578125000e+03,-4.802497923374176025e-01,5.720270276069641113e-01,1.119922041893005371e+00,6.035603284835815430e-01,-8.973209857940673828e-01,-4.546049237251281738e-02,4.748961329460144043e-01,-4.521937668323516846e-02,3.359355926513671875e-01,-1.282222628593444824e+00,3.022062778472900391e-01,-1.079826474189758301e+00,6.298818588256835938e-01,1.144143104553222656e+00,-2.725783288478851318e-01,1.964970231056213379e-01,7.851092815399169922e-01,-3.758843839168548584e-01,4.598098397254943848e-01,2.806767225265502930e-01,-1.188567757606506348e+00,-1.955644190311431885e-01,-1.694848537445068359e-01,-4.705272316932678223e-01,2.004014253616333008e-01,3.957292437553405762e-02,2.347730696201324463e-01,2.062777042388916016e+00,4.974076461791992188e+01,1.346472144126892090e+00
1.631689086914062500e+03,-4.770312607288360596e-01,5.658124685287475586e-01,1.118653297424316406e+00,6.048889756202697754e-01,-8.958368301391601562e-01,-3.497099876403808594e-02,4.712155461311340332e-01,-4.855748265981674194e-02,3.346504867076873779e-01,-1.284552454948425293e+00,3.064462542533874512e-01,-1.084231138229370117e+00,6.203036904335021973e-01,1.139951705932617188e+00,-2.649206519126892090e-01,1.959675699472427368e-01,7.820892930030822754e-01,-3.720804750919342041e-01,4.675621688365936279e-01,2.669608592987060547e-01,-1.190660357475280762e+00,-1.933878064155578613e-01,-1.672341227531433105e-01,-4.828070402145385742e-01,1.958004236221313477e-01,4.147890210151672363e-02,2.258760035037994385e-01,2.051144599914550781e+00,4.974612426757812500e+01,1.335362195968627930e+00
1.630419921875000000e+03,-4.800346791744232178e-01,5.734797120094299316e-01,1.118956923484802246e+00,6.042584776878356934e-01,-8.975760936737060547e-01,-4.810938239097595215e-02,4.758519530296325684e-01,-4.497905820608139038e-02,3.347385823726654053e-01,-1.280951619148254395e+00,3.040413260459899902e-01,-1.079624414443969727e+00,6.334447860717773438e-01,1.145623683929443359e+00,-2.693311572074890137e-01,1.971806585788726807e-01,7.880927920341491699e-01,-3.756708204746246338e-01,4.628079831600189209e-01,2.754688262939453125e-01,-1.191103458404541016e+00,-1.926528811454772949e-01,-1.669887304306030273e-01,-4.748745560646057129e-01,1.937465369701385498e-01,4.143387079238891602e-02,2.381494045257568359e-01,2.064339876174926758e+00,4.972020721435546875e+01,1.355069637298583984e+00
1.634684814453125000e+03,-4.767753183841705322e-01,5.776659846305847168e-01,1.120522379875183105e+00,6.044169664382934570e-01,-8.944482803344726562e-01,-3.652805089950561523e-02,4.768301844596862793e-01,-5.131689831614494324e-02,3.324569165706634521e-01,-1.282274246215820312e+00,3.039919137954711914e-01,-1.080866336822509766e+00,6.303626298904418945e-01,1.146187186241149902e+00,-2.805417180061340332e-01,1.988826245069503784e-01,7.887884974479675293e-01,-3.739127516746520996e-01,4.563083052635192871e-01,2.823900580406188965e-01,-1.190691590309143066e+00,-1.911986172199249268e-01,-1.701115667819976807e-01,-4.733921885490417480e-01,1.912225782871246338e-01,3.968840837478637695e-02,2.423371672630310059e-01,2.057100772857666016e+00,4.976896286010742188e+01,1.371572852134704590e+00
1.631345703125000000e+03,-4.677654802799224854e-01,5.810358524322509766e-01,1.120032072067260742e+00,5.999444723129272461e-01,-8.988531827926635742e-01,-3.860206156969070435e-02,4.771872162818908691e-01,-5.374916642904281616e-02,3.344030976295471191e-01,-1.289947986602783203e+00,3.025895655155181885e-01,-1.074517965316772461e+00,6.399914026260375977e-01,1.144757032394409180e+00,-2.799719274044036865e-01,2.061800509691238403e-01,7.776205539703369141e-01,-3.808080554008483887e-01,4.584317207336425781e-01,2.910492420196533203e-01,-1.187345385551452637e+00,-2.005887627601623535e-01,-1.710853576660156250e-01,-4.571722745895385742e-01,2.019981145858764648e-01,3.809942305088043213e-02,2.429575324058532715e-01,2.066779375076293945e+00,4.977915573120117188e+01,1.357416391372680664e+00
1.632147216796875000e+03,-4.805313050746917725e-01,5.820526480674743652e-01,1.116613030433654785e+00,6.065205335617065430e-01,-8.908805847167968750e-01,-4.603143781423568726e-02,4.769995212554931641e-01,-5.921189486980438232e-02,3.302230238914489746e-01,-1.275418043136596680e+00,3.024884462356567383e-01,-1.079259634017944336e+00,6.492372751235961914e-01,1.147082567214965820e+00,-2.794449627399444580e-01,2.015473693609237671e-01,7.879253029823303223e-01,-3.735935986042022705e-01,4.671298563480377197e-01,2.799687683582305908e-01,-1.194891810417175293e+00,-1.919576227664947510e-01,-1.684907078742980957e-01,-4.690657258033752441e-01,1.954809427261352539e-01,3.460639715194702148e-02,2.451537847518920898e-01,2.080062150955200195e+00,4.976564407348632812e+01,1.370703816413879395e+00
1.633173095703125000e+03,-4.740205705165863037e-01,5.792440772056579590e-01,1.117652654647827148e+00,6.031452417373657227e-01,-8.970108032226562500e-01,-4.168183356523513794e-02,4.761321544647216797e-01,-5.235354229807853699e-02,3.306141495704650879e-01,-1.289996623992919922e+00,3.017556965351104736e-01,-1.080791115760803223e+00,6.258079409599304199e-01,1.144636154174804688e+00,-2.735083103179931641e-01,2.023592442274093628e-01,7.852646708488464355e-01,-3.771855831146240234e-01,4.620873332023620605e-01,2.783967852592468262e-01,-1.186806917190551758e+00,-1.962433308362960815e-01,-1.749713718891143799e-01,-4.672068953514099121e-01,2.009855806827545166e-01,3.746041655540466309e-02,2.412817180156707764e-01,2.062840938568115234e+00,4.975407409667968750e+01,1.354671239852905273e+00
1.628761718750000000e+03,-4.807202517986297607e-01,5.692079663276672363e-01,1.120141863822937012e+00,6.001455783843994141e-01,-8.988718986511230469e-01,-4.373762756586074829e-02,4.764088392257690430e-01,-5.153596028685569763e-02,3.361942470073699951e-01,-1.281981110572814941e+00,2.948256134986877441e-01,-1.079295992851257324e+00,6.346814632415771484e-01,1.139019489288330078e+00,-2.681751251220703125e-01,2.058160603046417236e-01,7.789382934570312500e-01,-3.747593462467193604e-01,4.659602642059326172e-01,2.788777649402618408e-01,-1.187867045402526855e+00,-1.922248750925064087e-01,-1.719942390918731689e-01,-4.659940600395202637e-01,1.966500729322433472e-01,3.980672359466552734e-02,2.336080074310302734e-01,2.073674201965332031e+00,4.974304962158203125e+01,1.343305826187133789e+00
1.634540039062500000e+03,-4.788106381893157959e-01,5.725229978561401367e-01,1.117155194282531738e+00,6.066447496414184570e-01,-8.884314298629760742e-01,-4.359634965658187866e-02,4.719670414924621582e-01,-4.761970043182373047e-02,3.339352607727050781e-01,-1.281882405281066895e+00,3.045070469379425049e-01,-1.083527565002441406e+00,6.294036507606506348e-01,1.155813336372375488e+00,-2.689805030822753906e-01,1.930253058671951294e-01,7.974022030830383301e-01,-3.687135279178619385e-01,4.566307067871093750e-01,2.752411365509033203e-01,-1.193219661712646484e+00,-1.915000379085540771e-01,-1.614323854446411133e-01,-4.792503118515014648e-01,1.966049969196319580e-01,3.803214430809020996e-02,2.322002947330474854e-01,2.053635358810424805e+00,4.977139663696289062e+01,1.349576234817504883e+00
1.633325317382812500e+03,-4.718427360057830811e-01,5.814295411109924316e-01,1.115647196769714355e+00,6.101006269454956055e-01,-8.905820846557617188e-01,-4.614726454019546509e-02,4.770540595054626465e-01,-5.891332030296325684e-02,3.282709121704101562e-01,-1.285412907600402832e+00,3.045480251312255859e-01,-1.085239052772521973e+00,6.351505517959594727e-01,1.143598794937133789e+00,-2.703045308589935303e-01,2.051911652088165283e-01,7.849099040031433105e-01,-3.795287907123565674e-01,4.712477624416351318e-01,2.772030532360076904e-01,-1.190407156944274902e+00,-1.909532696008682251e-01,-1.703821718692779541e-01,-4.714678525924682617e-01,1.931875646114349365e-01,3.885875642299652100e-02,2.402871847152709961e-01,2.071050643920898438e+00,4.973266983032226562e+01,1.364815592765808105e+00
1.634538574218750000e+03,-4.742000997066497803e-01,5.731921792030334473e-01,1.121632456779479980e+00,6.041416525840759277e-01,-9.009393453598022461e-01,-4.729959368705749512e-02,4.805130362510681152e-01,-4.390177130699157715e-02,3.256898224353790283e-01,-1.284695386886596680e+00,3.088077008724212646e-01,-1.075753331184387207e+00,6.284914016723632812e-01,1.131371974945068359e+00,-2.611835598945617676e-01,2.033236771821975708e-01,7.822952270507812500e-01,-3.836388289928436279e-01,4.677394926548004150e-01,2.687810063362121582e-01,-1.191421866416931152e+00,-2.013206630945205688e-01,-1.766317486763000488e-01,-4.707643985748291016e-01,1.900512278079986572e-01,4.133950173854827881e-02,2.468428015708923340e-01,2.072795152664184570e+00,4.972153854370117188e+01,1.358929157257080078e+00
1.630769897460937500e+03,-4.779021441936492920e-01,5.733179450035095215e-01,1.121733784675598145e+00,5.916017889976501465e-01,-9.039342403411865234e-01,-4.018792510032653809e-02,4.739718437194824219e-01,-4.019641876220703125e-02,3.413203358650207520e-01,-1.287637233734130859e+00,2.960396409034729004e-01,-1.079027771949768066e+00,6.326203346252441406e-01,1.150596737861633301e+00,-2.737622857093811035e-01,1.952820122241973877e-01,7.882365584373474121e-01,-3.699598610401153564e-01,4.572482705116271973e-01,2.845155298709869385e-01,-1.191879987716674805e+00,-1.959328800439834595e-01,-1.679568886756896973e-01,-4.723244309425354004e-01,1.992103457450866699e-01,4.285509884357452393e-02,2.300987243652343750e-01,2.057803869247436523e+00,4.979000473022460938e+01,1.330196022987365723e+00
1.633719970703125000e+03,-4.730403721332550049e-01,5.722931623458862305e-01,1.124119043350219727e+00,5.993456244468688965e-01,-9.000720977783203125e-01,-3.875824064016342163e-02,4.809657931327819824e-01,-4.542210698127746582e-02,3.312524557113647461e-01,-1.289437055587768555e+00,3.012872636318206787e-01,-1.076649785041809082e+00,6.285338997840881348e-01,1.141894578933715820e+00,-2.667736709117889404e-01,2.007835507392883301e-01,7.818226814270019531e-01,-3.794558346271514893e-01,4.647221863269805908e-01,2.724389731884002686e-01,-1.189313650131225586e+00,-1.944985836744308472e-01,-1.717355549335479736e-01,-4.731447696685791016e-01,1.924451887607574463e-01,4.370854794979095459e-02,2.361028194427490234e-01,2.060330390930175781e+00,4.975365066528320312e+01,1.351216197013854980e+00
1.628197875976562500e+03,-4.799617230892181396e-01,5.763309597969055176e-01,1.112611770629882812e+00,6.018522381782531738e-01,-8.936047554016113281e-01,-4.947325587272644043e-02,4.724922776222229004e-01,-4.122952371835708618e-02,3.429067432880401611e-01,-1.289777517318725586e+00,2.986685931682586670e-01,-1.079856514930725098e+00,6.348315477371215820e-01,1.147273063659667969e+00,-2.677776217460632324e-01,2.015831470489501953e-01,7.859600186347961426e-01,-3.791462481021881104e-01,4.582526981830596924e-01,2.809226214885711670e-01,-1.182859063148498535e+00,-1.932387948036193848e-01,-1.724756658077239990e-01,-4.718379974365234375e-01,2.063061594963073730e-01,3.713938593864440918e-02,2.383563816547393799e-01,2.064491748809814453e+00,4.971849822998046875e+01,1.338111639022827148e+00
1.629792236328125000e+03,-4.746678173542022705e-01,5.761123895645141602e-01,1.121857523918151855e+00,5.959565043449401855e-01,-9.014755487442016602e-01,-5.314537882804870605e-02,4.720668196678161621e-01,-4.849297553300857544e-02,3.444555103778839111e-01,-1.290224432945251465e+00,2.964629530906677246e-01,-1.084494113922119141e+00,6.350594758987426758e-01,1.150984287261962891e+00,-2.717165052890777588e-01,2.008952647447586060e-01,7.864613533020019531e-01,-3.731129765510559082e-01,4.582020640373229980e-01,2.785826623439788818e-01,-1.190003871917724609e+00,-1.812106519937515259e-01,-1.617725193500518799e-01,-4.705097079277038574e-01,2.010004371404647827e-01,4.124383628368377686e-02,2.265268862247467041e-01,2.062851190567016602e+00,4.976752471923828125e+01,1.338660478591918945e+00
1.634541015625000000e+03,-4.732333719730377197e-01,5.706375837326049805e-01,1.120953559875488281e+00,6.017875075340270996e-01,-9.035102128982543945e-01,-3.819768130779266357e-02,4.829978942871093750e-01,-4.708101600408554077e-02,3.311446607112884521e-01,-1.283359766006469727e+00,3.025576472282409668e-01,-1.082731246948242188e+00,6.320434808731079102e-01,1.134877681732177734e+00,-2.626982033252716064e-01,2.065404057502746582e-01,7.784003019332885742e-01,-3.795059025287628174e-01,4.712393283843994141e-01,2.749981582164764404e-01,-1.192282438278198242e+00,-2.000368684530258179e-01,-1.726256608963012695e-01,-4.673877954483032227e-01,1.889447122812271118e-01,4.366524517536163330e-02,2.378397285938262939e-01,2.075982332229614258e+00,4.976781082153320312e+01,1.351762771606445312e+00
