2.231639623641967773e+00,8.418854475021362305e-01
2.223163127899169922e+00,8.484058380126953125e-01
2.187318801879882812e+00,8.450559973716735840e-01
2.178575277328491211e+00,8.421429395675659180e-01
2.221591234207153320e+00,8.460941314697265625e-01
2.195195913314819336e+00,8.438229560852050781e-01
2.206442832946777344e+00,8.554464578628540039e-01
2.208961009979248047e+00,8.530829548835754395e-01
2.220850467681884766e+00,8.513796925544738770e-01
2.212217092514038086e+00,8.420227766036987305e-01
2.175671100616455078e+00,8.101525306701660156e-01
2.153324127197265625e+00,8.540197610855102539e-01
2.197946310043334961e+00,8.248170614242553711e-01
2.207625865936279297e+00,8.407793641090393066e-01
2.200455427169799805e+00,8.508069515228271484e-01
2.166225194931030273e+00,8.252115249633789062e-01
2.202546119689941406e+00,8.328382968902587891e-01
2.183170557022094727e+00,8.188694715499877930e-01
2.182932615280151367e+00,8.432618379592895508e-01
2.195060014724731445e+00,7.895563244819641113e-01
2.211100339889526367e+00,8.521558046340942383e-01
2.198818445205688477e+00,8.428181409835815430e-01
2.199986219406127930e+00,8.216231465339660645e-01
2.207549571990966797e+00,8.177732825279235840e-01
2.203359842300415039e+00,8.357340097427368164e-01
2.221921205520629883e+00,8.315037488937377930e-01
2.183797121047973633e+00,8.373873233795166016e-01
2.186201810836791992e+00,8.308318853378295898e-01
2.188875675201416016e+00,8.563754558563232422e-01
2.171759366989135742e+00,8.210945129394531250e-01
2.184914827346801758e+00,8.366087079048156738e-01
2.192979097366333008e+00,8.440638780593872070e-01
2.178799390792846680e+00,8.281422853469848633e-01
2.188549280166625977e+00,8.196763992309570312e-01
2.191596746444702148e+00,8.222611546516418457e-01
2.191313266754150391e+00,8.376865386962890625e-01
2.177060842514038086e+00,8.263264894485473633e-01
2.199293375015258789e+00,8.481812477111816406e-01
2.177251577377319336e+00,8.361002206802368164e-01
2.230799913406372070e+00,8.322986960411071777e-01
2.192667245864868164e+00,8.617073297500610352e-01
2.184790849685668945e+00,8.493461608886718750e-01
2.197636365890502930e+00,8.152751922607421875e-01
2.200801134109497070e+00,8.371606469154357910e-01
2.198653459548950195e+00,8.323455452919006348e-01
2.193059206008911133e+00,8.405917882919311523e-01
2.193101167678833008e+00,8.536916971206665039e-01
2.196716547012329102e+00,8.549472093582153320e-01
2.208978176116943359e+00,8.347380161285400391e-01
2.227118730545043945e+00,7.994110584259033203e-01
2.208915948867797852e+00,8.480271100997924805e-01
2.204475641250610352e+00,8.203318119049072266e-01
2.217712879180908203e+00,8.640239238739013672e-01
2.195040464401245117e+00,8.574687242507934570e-01
2.207465648651123047e+00,8.789008855819702148e-01
2.214379072189331055e+00,8.513648509979248047e-01
2.185581207275390625e+00,8.581571578979492188e-01
2.211467504501342773e+00,8.137937784194946289e-01
2.199829339981079102e+00,8.359749913215637207e-01
2.187404870986938477e+00,8.540325760841369629e-01
2.183696985244750977e+00,8.415246009826660156e-01
2.187925338745117188e+00,8.356164693832397461e-01
2.196817159652709961e+00,8.305594921112060547e-01
2.193135023117065430e+00,8.500669002532958984e-01
2.217089176177978516e+00,8.489944934844970703e-01
2.175853013992309570e+00,8.476000428199768066e-01
2.195074081420898438e+00,8.538339138031005859e-01
2.198704957962036133e+00,8.476665019989013672e-01
2.217412471771240234e+00,7.989554405212402344e-01
2.212084770202636719e+00,8.377734422683715820e-01
2.189036130905151367e+00,8.132889866828918457e-01
2.190830707550048828e+00,8.395009040832519531e-01
2.185483217239379883e+00,8.356584310531616211e-01
2.176380157470703125e+00,8.349047899246215820e-01
2.199156045913696289e+00,8.324553370475769043e-01
2.186656475067138672e+00,8.528250455856323242e-01
2.215673208236694336e+00,8.585484027862548828e-01
2.223392724990844727e+00,8.248710036277770996e-01
2.184635877609252930e+00,8.713110685348510742e-01
2.178282499313354492e+00,8.170217275619506836e-01
2.226271390914916992e+00,8.442713022232055664e-01
2.202985286712646484e+00,8.651254773139953613e-01
2.194838285446166992e+00,8.767434358596801758e-01
2.188961029052734375e+00,8.449075222015380859e-01
2.207692861557006836e+00,8.555736541748046875e-01
2.190860033035278320e+00,8.607116937637329102e-01
2.173736810684204102e+00,8.435655832290649414e-01
2.170641899108886719e+00,8.561263084411621094e-01
2.217774629592895508e+00,8.319956064224243164e-01
2.191171169281005859e+00,8.404632210731506348e-01
2.188755750656127930e+00,8.278952836990356445e-01
2.191386461257934570e+00,8.446756601333618164e-01
2.168234109878540039e+00,8.177577257156372070e-01
2.208114385604858398e+00,8.492165803909301758e-01
2.199151515960693359e+00,8.311425447463989258e-01
2.196276426315307617e+00,8.250896930694580078e-01
2.210030555725097656e+00,8.208918571472167969e-01
2.201488971710205078e+00,8.482681512832641602e-01
2.236521959304809570e+00,8.130113482475280762e-01
2.205858230590820312e+00,8.530279397964477539e-01
2.210320711135864258e+00,8.470268249511718750e-01
2.188246726989746094e+00,8.404620885848999023e-01
2.185224533081054688e+00,8.215562105178833008e-01
2.180875301361083984e+00,8.611748814582824707e-01
